State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Alabama,1989,4.49,4.31,6.51,4.43,4.54,10.94,7.76,2.44,4.8,3.03,6.06,5.89
Alabama,1990,8.44,8.57,8.96,3.39,4.95,2.93,3.75,1.92,1.9,2.66,2.94,6.46
Alabama,1991,7.33,5.22,7.05,6.85,9.57,4.95,4.46,3.93,3.27,0.91,4.37,5.34
Alabama,1992,6.12,5.99,4.03,2.91,1.95,5.44,6.07,5.87,3.61,2.59,9.48,5.73
Alabama,1993,6.21,3.72,6.59,3.26,3.8,3.39,2.88,4.72,3.83,3.71,3.88,4.29
Alabama,1994,5.31,5.08,7.25,4.4,3.2,7,9.43,2.91,3.61,4.97,3.5,3.67
Alabama,1995,4.83,5.65,5.42,5.07,3.32,3.36,3.87,4.79,3.09,9.3,5.8,5.07
Alabama,1996,7.4,4.07,8.45,4.65,2.56,3.38,6.63,4.7,5.71,2.38,3.46,4.94
Alabama,1997,6.47,6.16,3.87,6.03,5.39,7.91,5.33,2.88,3.3,5.1,5.7,4.82
Alabama,1998,8.14,7.29,6.2,5.39,2.28,3.22,6.07,3.44,8.29,1.37,3.3,4.27
Alabama,1999,7.94,2.55,5.65,2.57,4.11,8.31,4.63,2.02,1.91,3.39,2.61,3.32
Alabama,2000,4.69,1.99,5.05,4.83,1.32,3.71,2.26,2.36,3.49,0.8,7.7,4.29
Alabama,2001,4.69,4.11,10.11,3.88,4.03,7.15,3.95,5.48,4.8,3.27,3.43,4.14
Alabama,2002,5.11,2.99,5.79,2.19,4.09,3.77,5.38,3.24,7.57,5.58,4.88,6.54
Alabama,2003,2.33,6.76,4.67,6.41,8.49,8.17,7.74,5.7,3.7,1.61,4.67,3.47
Alabama,2004,3.27,7.06,2.28,3.37,4,7.53,4.43,4.48,6.63,3.87,8.12,4.84
Alabama,2005,2.86,4.96,5.85,7.6,2.8,6.37,9.19,6.01,3.29,0.61,3.59,3.95
Alabama,2006,5.23,5.05,2.97,3.07,4.41,2.01,3.33,3.91,3.53,5.13,4.84,4.06
Alabama,2007,4.34,2.64,1.56,3.91,0.73,2.78,5.2,2.67,3.11,3.92,2.75,4.25
Alabama,2008,4.09,5.79,4.01,4.53,4.43,2.69,4.04,8.89,1.65,3.02,3.15,6.78
Alabama,2009,4.42,3.85,8.98,4.45,8.51,2.71,5.59,5.49,7.57,7.18,4.39,10.63
Alabama,2010,6.21,4.22,5.07,2.82,6.15,3.26,3.5,4.83,1.61,2.59,4.73,2.2
Alabama,2011,4.03,3.49,8.18,5.08,1.64,3.55,5.52,2.05,7.21,0.79,4.13,5.04
Alabama,2012,5.44,4.49,5.35,1.89,4.16,4,5.75,6.07,5.35,2.91,1.36,6.61
Alabama,2013,6.27,8.86,3.83,5.71,4,5.81,8.7,5.5,3.2,1.47,3.42,7.93
Alabama,2014,2.7,5.75,5.57,9.67,4.27,5.23,3.36,3.25,2.51,4.38,2.98,6.36
Alabama,2015,4.34,4.05,4.28,7.14,4.32,3.27,4.71,4.94,2.71,2.93,6.8,11.87
Alabama,2016,4.06,5.85,5.42,5.68,2.14,3.81,4.27,4.58,1.72,0.13,2.3,5.05
Alabama,2017,9.17,3.7,4.17,4.09,7.01,10.7,5.06,6.07,3.25,6.03,1.05,3.89
Alabama,2018,2.32,7.27,4.14,5.94,5.54,4.55,4.46,5.02,6.2,2.69,6.27,9.95
Arizona,1989,1.49,0.34,0.77,0.01,0.24,0.03,1.57,1.61,0.24,0.94,0.05,0.38
Arizona,1990,0.96,1.07,0.73,0.69,0.4,0.28,2.93,2.3,2.08,0.48,0.8,1.36
Arizona,1991,1.12,0.89,3.07,0.01,0.08,0.31,0.9,1.62,1.12,0.59,1.22,1.98
Arizona,1992,1.32,1.93,2.91,0.36,1.64,0.21,1.72,3.25,0.53,0.91,0.14,3.23
Arizona,1993,5.22,3.17,1.15,0.05,0.41,0.14,0.35,2.88,0.35,1.24,1.52,0.29
Arizona,1994,0.23,1.24,1.24,0.61,0.59,0.23,0.94,1.62,1.4,0.92,1.33,2.1
Arizona,1995,2.43,1.47,1.52,0.63,0.43,0.13,0.6,1.98,1.3,0.08,0.58,0.29
Arizona,1996,0.2,1.08,0.37,0.06,0.09,0.26,1.7,1.39,1.86,0.75,0.79,0.19
Arizona,1997,1.89,0.91,0.11,0.76,0.37,0.25,0.82,2.26,2.18,0.7,0.59,1.87
Arizona,1998,0.55,3.06,1.9,0.63,0.26,0.07,2.35,1.6,1.44,1.26,0.93,0.39
Arizona,1999,0.14,0.36,0.19,1.37,0.17,0.36,3.39,2.55,1.8,0,0,0.04
Arizona,2000,0.28,0.59,1.73,0.11,0.02,0.73,0.53,2.45,0.19,3.54,0.84,0.12
Arizona,2001,1.7,1,1.04,0.97,0.37,0.24,1.5,2.04,0.39,0.43,0.29,0.82
Arizona,2002,0.19,0.1,0.22,0.18,0.01,0.01,1.31,0.87,1.88,0.7,0.64,0.86
Arizona,2003,0.32,2.44,1.07,0.29,0.1,0.05,1.25,1.8,1.09,0.41,1.15,0.54
Arizona,2004,0.71,1.07,0.75,1.32,0.01,0.09,1.14,1.48,1.58,1.95,1.76,1.66
Arizona,2005,2.83,3.35,0.86,0.7,0.22,0.21,1.05,2.43,0.42,0.92,0.06,0.04
Arizona,2006,0.13,0.04,1.41,0.24,0.05,0.34,2.49,2.02,1.42,1.18,0.07,0.37
Arizona,2007,0.79,0.56,0.83,0.24,0.3,0.12,2.27,1.87,0.98,0.15,0.6,2.28
Arizona,2008,1.99,1.19,0.07,0.02,0.65,0.15,2.25,2.31,0.62,0.28,0.89,1.89
Arizona,2009,0.52,1.02,0.17,0.29,0.74,0.34,1.09,0.66,0.69,0.15,0.15,1.21
Arizona,2010,3.41,1.44,1.03,0.27,0.06,0.08,1.97,1.84,0.6,1.35,0.19,1.67
Arizona,2011,0.05,1.05,0.33,0.41,0.28,0.02,1.76,1.28,1.31,0.67,0.92,1.55
Arizona,2012,0.26,0.43,0.69,0.32,0.05,0.08,2.52,2.22,1.07,0.25,0.21,1.46
Arizona,2013,1.3,0.51,0.57,0.2,0.06,0.03,2.68,2.39,1.88,0.21,1.86,0.44
Arizona,2014,0.03,0.16,0.9,0.24,0.07,0.01,1.86,3.13,2.49,0.6,0.11,1.47
Arizona,2015,1.79,0.64,1.12,0.42,1,0.8,1.91,2.1,1.37,1.88,0.76,0.6
Arizona,2016,1.4,0.29,0.11,0.8,0.52,0.43,1.39,2.57,1.35,0.35,0.94,2.13
Arizona,2017,2.07,1.26,0.41,0.19,0.41,0.06,2.89,1.39,0.61,0.03,0.02,0.13
Arizona,2018,0.56,1.07,0.44,0.04,0.15,0.33,2.59,2,0.81,2.7,0.27,0.72
Arkansas,1989,4.57,8.57,5.89,2.09,6.51,6.73,6.76,1.85,3.49,1.34,1.74,1.81
Arkansas,1990,6.27,6.93,8.9,6.14,9.53,2.71,2.32,2.32,3.99,6.75,3.77,7.28
Arkansas,1991,4.59,3.74,3.65,12.28,5.57,2.84,3.17,3.69,3.46,7.21,5.16,6.16
Arkansas,1992,2.42,3.28,5.24,2.61,3.38,6.95,5.49,2.68,4.39,1.59,5.4,4.83
Arkansas,1993,4.77,2.97,3.32,5.96,5.11,4.12,1.4,3.6,5.14,5.53,5.42,4.7
Arkansas,1994,5.44,3.87,5.16,4.25,3.97,4.06,6.59,3.1,2.2,3.88,7.14,4.73
Arkansas,1995,5.08,2.05,3.47,6.03,4.9,3.67,4.22,1.24,2.63,2.39,2.82,4.34
Arkansas,1996,2.81,1.63,3.64,4.52,3.85,4.34,5.44,3.02,6.09,3.99,8.89,3.53
Arkansas,1997,2.93,6.02,6.15,7.72,3.92,5.07,1.99,3.17,2.9,4.52,3.47,4.07
Arkansas,1998,6.33,4.77,5.79,3.23,3.41,2,3.47,3.24,4.24,5.11,3.01,4.57
Arkansas,1999,6.89,1.33,5.33,5.59,4.62,5.35,1.79,1.2,1.77,3.12,1.85,4.96
Arkansas,2000,2.32,2.66,4.24,3.61,6.69,6.93,1.54,0.43,2.95,1.76,8.97,3.6
Arkansas,2001,3.48,8.07,3.78,2.34,5.64,3.15,2.58,2.84,3.65,5.82,5.78,8.28
Arkansas,2002,4.01,2.73,9.5,3.33,6.16,2.57,4.13,3.36,2.98,4.35,2.17,7.54
Arkansas,2003,0.67,6.05,2.01,2.6,6.87,5.75,3.56,2.93,3.6,2.43,5.26,3.11
Arkansas,2004,3.26,4.1,4.48,6.28,5,5.81,4.71,2.76,0.4,8.17,8.99,3.06
Arkansas,2005,5.32,2.84,3.5,4.12,1.93,1.98,4.05,3.04,4.77,0.26,3.2,0.74
Arkansas,2006,4.61,2.51,5.02,4.56,3.93,2.56,2.79,3.74,4.33,4.52,4.88,5.88
Arkansas,2007,6.92,2.44,1.64,4.22,3.69,3.65,5.75,0.89,4.56,5.15,2.06,5.73
Arkansas,2008,1.73,4.67,9.06,8.13,4.55,4.06,2.9,7.27,7.63,3.71,2.31,4.46
Arkansas,2009,2.74,2.71,5.35,5.21,11.03,2.61,7.55,3.55,8.64,14.13,1.7,6.98
Arkansas,2010,3.92,3.32,2.99,3.06,6.2,2.61,4.46,1.73,3.3,1.31,4.35,1.54
Arkansas,2011,1.6,4.12,2.8,10.6,8.31,1.67,2.03,4.26,2.49,2.54,8.45,6.97
Arkansas,2012,2.92,3.03,6.71,2.56,1.47,1.98,2.82,4.37,5.01,3.29,1.74,3.91
Arkansas,2013,6.04,4.07,3.51,5.23,6.29,3.32,4.04,3.83,3.47,4.84,3.85,5.75
Arkansas,2014,1.98,2.67,4.66,5.54,6.05,6.24,4.34,2.89,2.42,5.43,2.68,3.01
Arkansas,2015,3.49,3.18,8.02,5.75,10.56,3.99,4.92,3.02,1.47,3.75,10.72,8.44
Arkansas,2016,2.02,2.43,9.89,5.8,4.54,3.1,4.82,7.42,1.8,1.58,3.28,3.76
Arkansas,2017,3.02,2.76,4.56,8.74,6.59,4.24,4.72,6.3,1.21,1.82,1.11,5.19
Arkansas,2018,2.7,11.81,5.45,5.06,3.28,2.94,3.24,6.43,5.32,5.22,5.11,7.76
California,1989,1.59,1.57,5.1,0.83,0.77,0.31,0.04,0.29,1.33,1.95,1.05,0.12
California,1990,3.72,2.36,1.3,0.83,2.46,0.18,0.28,0.36,0.41,0.47,0.71,0.91
California,1991,1,2.24,9.11,0.75,0.82,0.32,0.26,0.2,0.24,1.28,1.07,2.5
California,1992,1.94,5.98,3.65,1.03,0.23,0.71,0.24,0.2,0.05,2.13,0.59,6.48
California,1993,8.86,5.98,3.05,1.45,1.44,0.87,0.03,0.22,0.04,0.82,1.42,2.52
California,1994,1.91,3.96,1.24,1.36,1.35,0.1,0.05,0.06,0.34,0.63,3.73,2.81
California,1995,12.5,1.27,9.57,2.69,1.73,0.95,0.17,0.06,0.07,0.05,0.36,5.78
California,1996,5.12,5.99,2.57,2.1,2.01,0.18,0.2,0.06,0.27,1.7,3.35,8.96
California,1997,7.62,0.71,0.84,0.89,0.38,0.65,0.31,0.27,0.94,1.08,3.95,2.96
California,1998,6.97,11.5,4.15,2.17,3.03,0.77,0.2,0.13,0.74,0.76,4.34,1.65
California,1999,3.54,4.98,2.4,1.87,0.33,0.25,0.31,0.21,0.18,0.71,2.2,0.65
California,2000,5.09,6.93,1.92,1.8,0.94,0.31,0.06,0.27,0.35,2.2,0.79,0.77
California,2001,3.52,4.42,2.21,1.75,0.15,0.23,0.28,0.05,0.3,0.65,4.21,5.25
California,2002,2.22,1.45,1.91,0.88,0.59,0.07,0.06,0.01,0.11,0.06,3.18,8.14
California,2003,1.92,2.66,2.77,3.98,1.09,0.04,0.22,0.57,0.17,0.09,2.35,5.77
California,2004,2.27,5.88,1.08,0.7,0.45,0.08,0.06,0.19,0.14,3.72,1.68,5.51
California,2005,5.56,4.03,3.69,1.79,2.54,0.67,0.14,0.29,0.32,1,2.26,7.81
California,2006,4.54,2.69,5.41,4.16,0.73,0.15,0.15,0.06,0.06,0.45,2.08,3.13
California,2007,0.81,4.24,0.74,1.27,0.32,0.12,0.18,0.12,0.5,1.5,0.82,3.21
California,2008,7.11,2.76,0.61,0.34,0.54,0.03,0.14,0.12,0.04,0.7,2.41,3.05
California,2009,1.27,4.64,2.26,0.57,1.24,0.6,0.05,0.12,0.09,2.07,0.99,3.15
California,2010,6.48,3.65,2.19,3.47,1.07,0.26,0.07,0.1,0.16,3,2.6,8.13
California,2011,1.28,3.34,6.41,1.1,1.44,0.92,0.22,0.1,0.28,1.54,1.69,0.47
California,2012,3.12,1.22,4.74,2.48,0.2,0.32,0.26,0.3,0.1,0.99,3.57,6.15
California,2013,1.19,0.58,1.33,0.71,0.62,0.38,0.28,0.38,0.77,0.26,0.99,0.44
California,2014,0.54,4.02,3.28,1.06,0.35,0.06,0.22,0.45,0.72,1.06,1.84,6.3
California,2015,0.65,2.86,0.78,1.06,0.93,0.23,0.66,0.08,0.33,0.9,1.87,4.69
California,2016,6.39,1.21,4.88,1.52,0.77,0.27,0.06,0.06,0.1,3.82,2.16,4.49
California,2017,9.92,7.94,2.45,2.76,0.43,0.26,0.09,0.27,0.43,0.34,2.98,0.3
California,2018,3.32,0.57,5.11,2.13,0.66,0.07,0.22,0.04,0.06,0.7,2.81,2.37
Colorado,1989,1.02,1.52,0.91,0.78,1.38,1.87,1.94,1.94,1.48,0.79,0.4,0.71
Colorado,1990,0.96,1.08,1.99,2.08,1.97,0.74,3.25,1.76,2.1,1.61,1.41,0.95
Colorado,1991,0.8,0.44,1.98,1.27,1.63,1.88,2.69,2.44,1.36,1.06,2.28,0.82
Colorado,1992,0.7,0.83,2.18,0.79,2.08,2.22,2.54,2.89,0.69,0.92,1.6,1.09
Colorado,1993,1.59,2.04,1.68,1.77,2.18,1.36,1.21,2.84,1.27,1.95,1.41,0.6
Colorado,1994,0.72,1.12,1.03,2.42,1.67,1.17,1.15,2.28,1.26,1.98,1.64,0.69
Colorado,1995,1.08,1.13,2.13,2.64,4.58,2.92,1.83,1.45,1.91,0.59,0.88,0.65
Colorado,1996,1.68,1.27,1.2,1.26,2.01,1.68,2.34,1.9,2.25,1.63,1.42,1.21
Colorado,1997,1.74,1.06,0.51,2.45,1.91,2.21,2.14,3.45,2.43,2.25,1.23,0.86
Colorado,1998,0.8,1.08,1.85,1.77,1.06,1.21,3.79,1.85,0.89,2.5,1.34,0.63
Colorado,1999,1.07,0.66,0.72,4.38,2.64,1.64,2.59,3.27,1.39,0.57,0.37,0.73
Colorado,2000,1.25,1.19,2.55,1.32,1.2,1,1.63,2.01,1.35,1.76,0.83,0.82
Colorado,2001,1.02,1.14,1.42,1.65,2.69,0.94,2.44,1.97,1.04,0.65,1.2,0.65
Colorado,2002,0.64,0.48,0.87,0.57,0.57,0.87,1.02,1.49,2.1,1.62,0.98,0.64
Colorado,2003,0.44,1.49,2.19,1.57,1.75,2.07,1.02,1.85,1.44,0.37,1.34,0.91
Colorado,2004,0.9,1.27,0.61,3.15,0.7,1.99,2.36,1.85,2.17,1.47,1.69,0.77
Colorado,2005,1.97,1.06,1.4,1.97,1.49,2.2,1.05,2.23,1.35,2.33,0.89,1.01
Colorado,2006,0.97,0.46,1.62,0.91,0.91,0.81,3,2.66,2.19,2.83,0.8,1.51
Colorado,2007,1,0.96,1.09,2.08,2.09,1.17,2,2.41,1.8,1.13,0.4,2.58
Colorado,2008,1.6,1.44,1.01,1.14,1.55,0.98,1.48,3.14,1.1,1.27,0.92,1.83
Colorado,2009,0.98,0.78,1.13,2.36,1.94,2.64,2.31,1.18,1.46,2.1,0.61,1.3
Colorado,2010,0.88,1.21,1.74,2.13,1.34,1.35,2.46,2.34,0.73,1.41,0.95,1.65
Colorado,2011,0.71,1.17,1.16,2.1,2.57,0.94,2.54,1.6,1.27,1.66,0.99,0.91
Colorado,2012,0.69,1.36,0.45,1.38,0.91,0.42,2.27,1.07,1.29,0.72,0.44,1.31
Colorado,2013,0.91,0.89,1.07,1.67,1.55,0.66,2.44,2.24,3.88,1.51,1.15,0.82
Colorado,2014,1.18,1.18,1.15,1.35,2.15,1.19,2.76,2.59,2.08,1.08,1.12,1.31
Colorado,2015,0.65,1.35,0.86,1.88,5.3,1.91,2.37,1.67,0.76,1.82,1.69,1.47
Colorado,2016,1.02,0.85,1.28,2.74,2.07,1.35,1.64,2.07,1,0.49,0.92,1.65
Colorado,2017,2.29,1,1.19,2.17,2.82,0.69,3.05,1.87,1.98,0.93,0.52,0.4
Colorado,2018,0.81,1.13,0.9,1.37,1.54,0.98,2.11,1.45,0.66,2.38,0.87,0.75
Connecticut,1989,1.7,2.64,3.42,4.17,9.51,6.37,4.59,6.79,4.61,8.15,4.35,1.25
Connecticut,1990,4.9,3.29,2.73,4.88,7.51,2.31,3.38,8.09,2.02,7.86,3.02,5.69
Connecticut,1991,2.85,2,5.07,3.05,4.88,1.71,3.14,8.34,6.04,3.04,4.19,3.46
Connecticut,1992,2.69,2.11,4.32,2.76,1.75,6.88,4.61,6.14,3.52,2.35,6.04,5.62
Connecticut,1993,2.73,2.94,6.6,4.88,0.97,2.71,3.09,2.54,5.99,3.87,3.99,5.44
Connecticut,1994,5.67,2.83,5.89,2.61,3.6,3.66,4.36,6.71,4.59,1.17,4.66,4.66
Connecticut,1995,3.97,2.84,2.4,2.68,3.21,1.68,3.15,2.39,3.63,8.97,5.07,2.3
Connecticut,1996,6.73,2.68,2.91,7.14,3.57,2.97,7.05,2.24,6.29,7.17,4.1,7.45
Connecticut,1997,3.91,2.07,4.11,4.44,3.38,1.93,3.82,6.08,1.45,1.83,6.41,3.25
Connecticut,1998,4.67,3.97,6.1,4.49,5.86,7.42,3.62,2.46,2.83,5.07,2.32,1.27
Connecticut,1999,7.3,3.73,5.42,1.35,4.33,0.85,2.42,2.9,10.39,4.48,3.21,2.77
Connecticut,2000,3.45,2.59,4.11,5.02,4.49,6.22,6.23,3.42,4.14,1.14,3.71,4.22
Connecticut,2001,2.45,2.56,7.68,1.59,4.11,6.4,2.19,3.84,3.93,1.26,1.08,2.45
Connecticut,2002,1.94,1.67,4.12,3.75,5.21,5.03,2.59,3.62,4.82,4.3,5.68,4.69
Connecticut,2003,2.65,3.82,4.3,3.28,4.72,7.18,3.01,5.04,7.7,6.07,3.17,5.18
Connecticut,2004,1.89,2.17,2.97,7.02,3.59,1.99,4.54,5.52,8.39,2.21,3.95,4.37
Connecticut,2005,4.85,2.49,4.01,5.5,2.59,2.39,3.62,2.05,2.39,15.92,4.64,4.23
Connecticut,2006,5.91,2.48,0.72,4.84,7.17,9.21,3.15,5.26,3,7.06,6.08,2.13
Connecticut,2007,3.43,2.01,5.24,8.57,1.88,3.54,4.94,2.25,1.79,3.76,3.16,4.97
Connecticut,2008,2.45,8.34,5.51,3.58,2.66,4.69,5.66,3.95,9.06,3.04,3.67,6.92
Connecticut,2009,3,1.48,2.35,3.95,3.91,6.94,8.82,3.76,1.98,6.08,2.74,5.49
Connecticut,2010,2.94,4.51,9.95,1.7,2.94,3.36,3.53,3.58,2.62,5.47,3.38,4.56
Connecticut,2011,3.36,3.84,4.74,5.52,4.87,6.15,2.17,11.56,7.78,5.6,3.57,4.53
Connecticut,2012,2.86,1.09,1.3,3,3.94,4.3,3.78,3.85,5.41,4.36,0.8,4.7
Connecticut,2013,1.72,3.62,2.35,1.49,4.47,10.6,3.67,3.92,2.84,1.36,3.7,3.65
Connecticut,2014,2.8,3.42,4.22,4.38,4.79,2.41,4.84,3.05,1.39,4.67,4.16,4.88
Connecticut,2015,3.47,2.01,3.05,2.74,1.21,6.35,2.81,2.14,3.62,3.31,2.23,4.14
Connecticut,2016,2.14,4.94,2.16,2.86,3.33,1.78,3.32,3.7,1.92,3.88,3.24,3.46
Connecticut,2017,3.56,2.14,3.33,4.71,5.35,3.54,4.38,2.62,2.3,8.26,1.62,2.29
Connecticut,2018,3.86,5.28,3.47,5.39,2.67,3.79,5.32,5.68,8.56,4.99,8.09,4.99
Delaware,1989,2.66,3.31,6.38,4.98,5.08,6.65,8.42,5.34,5.57,3.99,2.97,1.41
Delaware,1990,3.63,1.94,3.3,3.84,7.46,1.97,5.01,5.43,2.11,2.64,1.61,4.09
Delaware,1991,4.72,1.23,5.47,3.17,1.61,3.4,5.32,4.47,4.32,2.37,0.9,4.86
Delaware,1992,1.31,2.99,3.82,1.65,4.13,2.77,3.51,6.57,4.82,1.61,3.44,3.92
Delaware,1993,3.2,2.66,6.71,4.52,2.94,2.62,2.12,3.91,4.13,3.86,3.28,4.49
Delaware,1994,4.67,4.96,8.36,3.11,3.24,2.55,5.67,4.94,3.69,1,3.41,1.71
Delaware,1995,3.36,2.3,2.3,2.33,4.49,2.58,3.1,1.51,3.84,6.05,4.27,2.26
Delaware,1996,4.94,2.66,3.6,4.61,5.83,5.89,6.3,4.26,5.35,4.72,2.03,7.71
Delaware,1997,2.48,2.99,4.9,3.36,2.89,2.66,2.62,4.9,2.09,3.02,6.35,2.85
Delaware,1998,6.14,5.53,5.2,3.14,4.16,3.57,1.84,3.39,2.25,2.35,1.22,2.75
Delaware,1999,5.84,2.73,4.76,2.88,1.54,2.11,2.21,4.52,10.37,3.8,2.1,2.78
Delaware,2000,3.33,2.12,7.01,3.83,3.36,4.91,6.03,4.55,5.48,0.31,2.45,2.81
Delaware,2001,3.06,2.94,5.61,1.84,3.8,5.1,4.96,6.27,2.1,0.94,0.57,2.03
Delaware,2002,2.5,0.69,4.77,4.04,3.2,2.92,2.41,2.88,6.14,7.33,5.5,4.09
Delaware,2003,1.59,6.25,4.13,3.46,4.79,6.4,5.35,5.17,5.84,3.94,5.07,5.83
Delaware,2004,2.31,2.21,2.7,5.5,3.15,3.43,5.85,6.51,3.78,1.91,4.58,2.78
Delaware,2005,4.39,2.12,4.11,3.88,4.61,4.31,5.13,2.49,0.59,8.06,3.47,3.71
Delaware,2006,3.91,1.53,0.29,3.16,1.84,9.64,5.13,1.55,6.6,5.56,5.61,1.94
Delaware,2007,3.95,2.49,3.42,5.91,1.15,3.2,2.5,3.57,1.3,4.78,1.53,4.6
Delaware,2008,1.86,3.66,3.08,3.34,5.55,3.4,4.51,1.02,4.38,1.83,4.73,5.25
Delaware,2009,2.36,0.44,2.36,5.3,5.01,5.6,2.55,8.23,5.18,6.65,4.55,7.71
Delaware,2010,2.85,3.85,6.46,1.91,2.21,2.13,4.29,3.38,3.71,5.64,2.03,2.1
Delaware,2011,3.18,2.36,4.05,3.3,2.38,1.86,3.7,10.04,4.17,2.76,3.62,3.14
Delaware,2012,2.12,2.21,1.07,2.71,2.44,2.99,3.16,5.82,3.76,8.1,0.98,3.96
Delaware,2013,3.03,2.67,3.54,3.68,2.89,9.56,6.57,6.01,1.08,4.28,2.48,4.96
Delaware,2014,3.09,4.54,3.87,4.4,3.06,2.59,5.24,4.37,3.59,2.44,3.96,3.85
Delaware,2015,4.96,2.32,4.53,3.13,1.5,9.01,3.33,2.81,3.2,3.84,3.02,4.62
Delaware,2016,2.67,3.79,1.73,2.73,5.88,3.72,5.53,3.03,9.98,2.87,0.79,2.95
Delaware,2017,3,1.24,4.46,2.63,5.68,2.32,8.04,7.91,2.57,3.59,2.04,1.05
Delaware,2018,2.98,4.97,4.09,3.4,6.99,3.97,5.77,4.53,6.61,5.04,6.85,4.82
Florida,1989,1.85,1.06,3.24,2.71,2.73,8.56,6.72,5.63,6.64,3.23,2.44,3.89
Florida,1990,2.1,3.9,2.7,2.48,2.88,5.63,6.75,6.33,3.48,3.77,1.19,1.4
Florida,1991,8.03,1.53,6.97,5.4,7.37,7.61,9.47,6.38,4.1,3.52,1.18,1.05
Florida,1992,3.67,4.1,3.24,2.84,1.86,11.58,4.75,9.4,5.13,3.57,4.79,1.25
Florida,1993,6.27,3.23,5.1,2.23,2.52,4.61,5.45,5.13,5.46,5.99,1.87,2.05
Florida,1994,5.82,2.39,3.67,3.38,2.7,8.93,7.96,8.32,8.2,6.17,3.87,3.37
Florida,1995,3.34,2.13,3.38,3.68,3.38,8.64,7.48,9.55,5.75,7.54,2.62,1.61
Florida,1996,3.43,1.99,7.21,3.07,3.86,7.09,5.19,6.92,5.11,5.93,1.12,3.04
Florida,1997,3.08,2.35,2.59,6.01,3.53,7.06,7.29,6.13,5.53,3.62,5.2,7.26
Florida,1998,4.59,8.44,6.02,1.22,1.79,2.23,7.59,6.65,11.92,1.9,3.19,1.51
Florida,1999,4.06,1.26,1.69,1.62,3.8,9.48,5.32,6.91,6.72,4.86,2.15,1.82
Florida,2000,2.21,1.08,2.56,2.1,0.91,5.72,6.45,5.28,8.48,1.86,2.02,1.62
Florida,2001,1.27,0.72,6.52,0.99,2.35,8.17,9.4,6.74,10.41,2.72,1.57,1.35
Florida,2002,3,2.68,2.7,2.41,2.36,10.19,7.61,7.37,6.63,3.72,3.64,6.18
Florida,2003,1.5,3.79,6.47,2.86,4.25,10.7,7.25,8.6,5.96,2.69,2.45,2.25
Florida,2004,2.28,5.25,1.02,2.22,1.77,7.94,6.91,9.85,12.52,2.57,2.49,2.4
Florida,2005,1.76,2.47,5.73,4.96,3.96,11.09,7.22,7.04,4.29,4.84,2.88,3.24
Florida,2006,1.47,4.08,0.43,1.44,2.67,5.57,6.27,6.76,5.25,1.97,1.85,3.24
Florida,2007,2.53,2.41,1.24,2.15,1.37,6.11,7.5,4.94,6.2,5.64,1.16,2.47
Florida,2008,2.85,4.13,3.39,3.41,1.58,6.65,8.1,12.77,3.19,3.64,1.39,2.03
Florida,2009,1.85,1.32,2.78,3.72,8.91,6.03,6.65,6.46,5.88,2.22,2.24,5.71
Florida,2010,4.23,3.7,5.87,2.75,4.22,5.24,6,8.16,4.33,0.44,2.07,1.11
Florida,2011,4.24,1.93,4.06,2.16,1.61,4.74,6.96,6.65,5.53,5.73,1.41,1.75
Florida,2012,1.13,2.53,2.34,2.63,5.29,12.57,5.84,10.38,5.59,3.65,0.43,2.71
Florida,2013,0.8,4.43,1.94,3.96,4.62,8.63,11.68,7.56,6.05,1.58,3.11,2.51
Florida,2014,3.91,3.52,5.2,5.29,4.74,5.88,7.18,5.24,8.85,2.48,4.06,2.78
Florida,2015,2.84,3.23,2,4.28,2.39,6.05,7.83,8.44,6.67,1.84,3.8,3.49
Florida,2016,6.05,3.25,3.43,2.93,4.62,7.11,4.87,8.12,7.43,2.67,0.21,2.72
Florida,2017,3.71,1.88,1.24,2.23,3.84,12.26,7.57,8.52,8.87,5.19,1.64,1.68
Florida,2018,2.96,2.4,2.15,3.74,9.31,6.59,8.4,7.61,4.91,2.12,3.15,7.18
Georgia,1989,2.24,3.29,4.33,4.04,3.78,8.68,7.37,3.91,5.34,3.78,3.22,5.34
Georgia,1990,5.77,5.44,5.25,1.9,3.13,1.68,4.34,4.07,2.09,6.08,1.75,3.35
Georgia,1991,9.53,2.2,7.77,5.06,6.01,5.55,7.64,6.4,1.65,0.83,1.74,3.46
Georgia,1992,6.13,5.31,4.99,2.32,2.17,5.96,5.2,7.44,4.26,3.47,7.83,3.66
Georgia,1993,6.54,3.8,7.04,2.5,2.29,3.25,3.11,3.15,3.02,4.31,3.7,3.15
Georgia,1994,5.37,3.56,6.59,2.92,2.21,7.64,8.95,5.6,4.01,8.05,3.22,3.11
Georgia,1995,4.5,6.09,3.16,1.99,2.45,6.16,3.5,6.67,3.38,5.05,3.98,2.74
Georgia,1996,5.4,3.19,7.47,3.43,2.65,3.15,4.21,5.19,4.41,3.3,2.46,3.84
Georgia,1997,5.59,5.66,2.78,4.74,3.3,4.84,4.87,2.92,4.9,5.7,5.63,6.36
Georgia,1998,5.98,7.61,6.15,6.33,2.72,2.66,4.69,4.04,7.1,1.4,1.68,2.54
Georgia,1999,5.33,2.98,2.45,1.97,2.81,6.14,4.91,3.14,3.89,2.8,2.26,2.18
